ID,Business Name,Category,City,Country,Phone,Email,Lead Score,Status,WhatsApp Direct Link,Email Subject,WhatsApp Pitch
"APX-0094","Alinma Bank Corporate Division","Vision 2030 Enterprise","Riyadh","Saudi Arabia","+966 11 218 5555","corporate@alinma.com","96","Ready for Outreach","https://wa.me/966112185555?text=Marhaba%20Alinma%20Bank%20Corporate%20Division%20Team!%20%F0%9F%91%8B%20I%20am%20Ismail%20Kazia%20from%20GALICON.%20We%20produce%20Vision%202030%20corporate%20conclaves%2C%20mega%20summits%20%26%20VIP%20staging%20across%20Riyadh%20%26%20Jeddah%20with%20Arabic%2FEnglish%20interpretation%20%26%20local%20ANB%20Bank%20invoicing.%20Can%20we%20share%20our%202026%20lookbook%3F","Saudi Vision 2030 Executive Conclave & Staging Partnership — Alinma Bank Corporate Division (Riyadh / Jeddah)","Marhaba Alinma Bank Corporate Division Team! 👋 I am Ismail Kazia from GALICON. We produce Vision 2030 corporate conclaves, mega summits & VIP staging across Riyadh & Jeddah with Arabic/English interpretation & local ANB Bank invoicing. Can we share our 2026 lookbook?"
"APX-0095","Jahez International Company","Vision 2030 Enterprise","Riyadh","Saudi Arabia","+966 11 810 5000","marketing@jahez.net","94","Ready for Outreach","https://wa.me/966118105000?text=Marhaba%20Jahez%20International%20Company%20Team!%20%F0%9F%91%8B%20I%20am%20Ismail%20Kazia%20from%20GALICON.%20We%20produce%20Vision%202030%20corporate%20conclaves%2C%20mega%20summits%20%26%20VIP%20staging%20across%20Riyadh%20%26%20Jeddah%20with%20Arabic%2FEnglish%20interpretation%20%26%20local%20ANB%20Bank%20invoicing.%20Can%20we%20share%20our%202026%20lookbook%3F","Saudi Vision 2030 Executive Conclave & Staging Partnership — Jahez International Company (Riyadh / Jeddah)","Marhaba Jahez International Company Team! 👋 I am Ismail Kazia from GALICON. We produce Vision 2030 corporate conclaves, mega summits & VIP staging across Riyadh & Jeddah with Arabic/English interpretation & local ANB Bank invoicing. Can we share our 2026 lookbook?"
"APX-0096","Tamimi Group KSA","Vision 2030 Enterprise","Riyadh","Saudi Arabia","+966 13 847 1800","corporate@al-tamimi.com","92","Ready for Outreach","https://wa.me/966138471800?text=Marhaba%20Tamimi%20Group%20KSA%20Team!%20%F0%9F%91%8B%20I%20am%20Ismail%20Kazia%20from%20GALICON.%20We%20produce%20Vision%202030%20corporate%20conclaves%2C%20mega%20summits%20%26%20VIP%20staging%20across%20Riyadh%20%26%20Jeddah%20with%20Arabic%2FEnglish%20interpretation%20%26%20local%20ANB%20Bank%20invoicing.%20Can%20we%20share%20our%202026%20lookbook%3F","Saudi Vision 2030 Executive Conclave & Staging Partnership — Tamimi Group KSA (Riyadh / Jeddah)","Marhaba Tamimi Group KSA Team! 👋 I am Ismail Kazia from GALICON. We produce Vision 2030 corporate conclaves, mega summits & VIP staging across Riyadh & Jeddah with Arabic/English interpretation & local ANB Bank invoicing. Can we share our 2026 lookbook?"
"APX-0097","Jeddah Central Development Company","Luxury Hospitality","Jeddah","Saudi Arabia","+966 12 284 9999","info@jeddahcentral.com","97","Ready for Outreach","https://wa.me/966122849999?text=Marhaba%20Jeddah%20Central%20Development%20Company%20Team!%20%F0%9F%91%8B%20I%20am%20Ismail%20Kazia%20from%20GALICON.%20We%20produce%20Vision%202030%20corporate%20conclaves%2C%20mega%20summits%20%26%20VIP%20staging%20across%20Riyadh%20%26%20Jeddah%20with%20Arabic%2FEnglish%20interpretation%20%26%20local%20ANB%20Bank%20invoicing.%20Can%20we%20share%20our%202026%20lookbook%3F","Saudi Vision 2030 Executive Conclave & Staging Partnership — Jeddah Central Development Company (Riyadh / Jeddah)","Marhaba Jeddah Central Development Company Team! 👋 I am Ismail Kazia from GALICON. We produce Vision 2030 corporate conclaves, mega summits & VIP staging across Riyadh & Jeddah with Arabic/English interpretation & local ANB Bank invoicing. Can we share our 2026 lookbook?"
"APX-0098","The Ritz-Carlton Jeddah","Luxury Hospitality","Jeddah","Saudi Arabia","+966 12 231 4444","jeddah.sales@ritzcarlton.com","98","Ready for Outreach","https://wa.me/966122314444?text=Marhaba%20The%20Ritz-Carlton%20Jeddah%20Team!%20%F0%9F%91%8B%20I%20am%20Ismail%20Kazia%20from%20GALICON.%20We%20produce%20Vision%202030%20corporate%20conclaves%2C%20mega%20summits%20%26%20VIP%20staging%20across%20Riyadh%20%26%20Jeddah%20with%20Arabic%2FEnglish%20interpretation%20%26%20local%20ANB%20Bank%20invoicing.%20Can%20we%20share%20our%202026%20lookbook%3F","Saudi Vision 2030 Executive Conclave & Staging Partnership — The Ritz-Carlton Jeddah (Riyadh / Jeddah)","Marhaba The Ritz-Carlton Jeddah Team! 👋 I am Ismail Kazia from GALICON. We produce Vision 2030 corporate conclaves, mega summits & VIP staging across Riyadh & Jeddah with Arabic/English interpretation & local ANB Bank invoicing. Can we share our 2026 lookbook?"
"APX-0099","Saudia Airlines Corporate HQ","Luxury Hospitality","Jeddah","Saudi Arabia","+966 12 686 0000","marketing@saudia.com","95","Ready for Outreach","https://wa.me/966126860000?text=Marhaba%20Saudia%20Airlines%20Corporate%20HQ%20Team!%20%F0%9F%91%8B%20I%20am%20Ismail%20Kazia%20from%20GALICON.%20We%20produce%20Vision%202030%20corporate%20conclaves%2C%20mega%20summits%20%26%20VIP%20staging%20across%20Riyadh%20%26%20Jeddah%20with%20Arabic%2FEnglish%20interpretation%20%26%20local%20ANB%20Bank%20invoicing.%20Can%20we%20share%20our%202026%20lookbook%3F","Saudi Vision 2030 Executive Conclave & Staging Partnership — Saudia Airlines Corporate HQ (Riyadh / Jeddah)","Marhaba Saudia Airlines Corporate HQ Team! 👋 I am Ismail Kazia from GALICON. We produce Vision 2030 corporate conclaves, mega summits & VIP staging across Riyadh & Jeddah with Arabic/English interpretation & local ANB Bank invoicing. Can we share our 2026 lookbook?"
"APX-0100","Al-Naghi Group Automotive","Luxury Hospitality","Jeddah","Saudi Arabia","+966 12 669 5555","marketing@naghi.com","93","Ready for Outreach","https://wa.me/966126695555?text=Marhaba%20Al-Naghi%20Group%20Automotive%20Team!%20%F0%9F%91%8B%20I%20am%20Ismail%20Kazia%20from%20GALICON.%20We%20produce%20Vision%202030%20corporate%20conclaves%2C%20mega%20summits%20%26%20VIP%20staging%20across%20Riyadh%20%26%20Jeddah%20with%20Arabic%2FEnglish%20interpretation%20%26%20local%20ANB%20Bank%20invoicing.%20Can%20we%20share%20our%202026%20lookbook%3F","Saudi Vision 2030 Executive Conclave & Staging Partnership — Al-Naghi Group Automotive (Riyadh / Jeddah)","Marhaba Al-Naghi Group Automotive Team! 👋 I am Ismail Kazia from GALICON. We produce Vision 2030 corporate conclaves, mega summits & VIP staging across Riyadh & Jeddah with Arabic/English interpretation & local ANB Bank invoicing. Can we share our 2026 lookbook?"
"APX-0101","Postman Software Private Limited","Unicorn Tech","Bangalore","India","+91 80 4093 1111","events@postman.com","97","Ready for Outreach","https://wa.me/918040931111?text=Hi%20Postman%20Software%20Private%20Limited%20Leadership!%20%F0%9F%91%8B%20I%20am%20Ismail%20Kazia%2C%20Founder%20of%20GALICON.%20We%20deliver%20turnkey%20corporate%20event%20production%20across%20Bangalore%20(The%20Leela%20Palace%2C%20ITC%20Gardenia%2C%20BIEC)%20with%20curved%204K%20LED%20staging%2C%20concert%20sound%20%26%20VIP%20protocol.%20Planning%20any%20tech%20summit%20or%20team%20conclave%20this%20quarter%3F%20Let's%20connect!","Exclusive Corporate Summit & Staging Production for Postman Software Private Limited (Bangalore)","Hi Postman Software Private Limited Leadership! 👋 I am Ismail Kazia, Founder of GALICON. We deliver turnkey corporate event production across Bangalore (The Leela Palace, ITC Gardenia, BIEC) with curved 4K LED staging, concert sound & VIP protocol. Planning any tech summit or team conclave this quarter? Let's connect!"
"APX-0102","Cred (Dreamplug Technologies)","Unicorn Tech","Bangalore","India","+91 80 6824 5000","partnerships@cred.club","98","Ready for Outreach","https://wa.me/918068245000?text=Hi%20Cred%20(Dreamplug%20Technologies)%20Leadership!%20%F0%9F%91%8B%20I%20am%20Ismail%20Kazia%2C%20Founder%20of%20GALICON.%20We%20deliver%20turnkey%20corporate%20event%20production%20across%20Bangalore%20(The%20Leela%20Palace%2C%20ITC%20Gardenia%2C%20BIEC)%20with%20curved%204K%20LED%20staging%2C%20concert%20sound%20%26%20VIP%20protocol.%20Planning%20any%20tech%20summit%20or%20team%20conclave%20this%20quarter%3F%20Let's%20connect!","Exclusive Corporate Summit & Staging Production for Cred (Dreamplug Technologies) (Bangalore)","Hi Cred (Dreamplug Technologies) Leadership! 👋 I am Ismail Kazia, Founder of GALICON. We deliver turnkey corporate event production across Bangalore (The Leela Palace, ITC Gardenia, BIEC) with curved 4K LED staging, concert sound & VIP protocol. Planning any tech summit or team conclave this quarter? Let's connect!"
"APX-0103","Urban Company Bangalore HQ","Unicorn Tech","Bangalore","India","+91 80 4680 9000","corporate@urbancompany.com","94","Ready for Outreach","https://wa.me/918046809000?text=Hi%20Urban%20Company%20Bangalore%20HQ%20Leadership!%20%F0%9F%91%8B%20I%20am%20Ismail%20Kazia%2C%20Founder%20of%20GALICON.%20We%20deliver%20turnkey%20corporate%20event%20production%20across%20Bangalore%20(The%20Leela%20Palace%2C%20ITC%20Gardenia%2C%20BIEC)%20with%20curved%204K%20LED%20staging%2C%20concert%20sound%20%26%20VIP%20protocol.%20Planning%20any%20tech%20summit%20or%20team%20conclave%20this%20quarter%3F%20Let's%20connect!","Exclusive Corporate Summit & Staging Production for Urban Company Bangalore HQ (Bangalore)","Hi Urban Company Bangalore HQ Leadership! 👋 I am Ismail Kazia, Founder of GALICON. We deliver turnkey corporate event production across Bangalore (The Leela Palace, ITC Gardenia, BIEC) with curved 4K LED staging, concert sound & VIP protocol. Planning any tech summit or team conclave this quarter? Let's connect!"
"APX-0104","Sheraton Grand Bangalore Hotel at Brigade Gateway","Unicorn Tech","Bangalore","India","+91 80 4252 1000","events.sheraton@marriott.com","98","Ready for Outreach","https://wa.me/918042521000?text=Hi%20Sheraton%20Grand%20Bangalore%20Hotel%20at%20Brigade%20Gateway%20Leadership!%20%F0%9F%91%8B%20I%20am%20Ismail%20Kazia%2C%20Founder%20of%20GALICON.%20We%20deliver%20turnkey%20corporate%20event%20production%20across%20Bangalore%20(The%20Leela%20Palace%2C%20ITC%20Gardenia%2C%20BIEC)%20with%20curved%204K%20LED%20staging%2C%20concert%20sound%20%26%20VIP%20protocol.%20Planning%20any%20tech%20summit%20or%20team%20conclave%20this%20quarter%3F%20Let's%20connect!","Exclusive Corporate Summit & Staging Production for Sheraton Grand Bangalore Hotel at Brigade Gateway (Bangalore)","Hi Sheraton Grand Bangalore Hotel at Brigade Gateway Leadership! 👋 I am Ismail Kazia, Founder of GALICON. We deliver turnkey corporate event production across Bangalore (The Leela Palace, ITC Gardenia, BIEC) with curved 4K LED staging, concert sound & VIP protocol. Planning any tech summit or team conclave this quarter? Let's connect!"
"APX-0105","Conrad Bengaluru (Hilton Luxury)","Unicorn Tech","Bangalore","India","+91 80 2214 4444","events.conrad@hilton.com","97","Ready for Outreach","https://wa.me/918022144444?text=Hi%20Conrad%20Bengaluru%20(Hilton%20Luxury)%20Leadership!%20%F0%9F%91%8B%20I%20am%20Ismail%20Kazia%2C%20Founder%20of%20GALICON.%20We%20deliver%20turnkey%20corporate%20event%20production%20across%20Bangalore%20(The%20Leela%20Palace%2C%20ITC%20Gardenia%2C%20BIEC)%20with%20curved%204K%20LED%20staging%2C%20concert%20sound%20%26%20VIP%20protocol.%20Planning%20any%20tech%20summit%20or%20team%20conclave%20this%20quarter%3F%20Let's%20connect!","Exclusive Corporate Summit & Staging Production for Conrad Bengaluru (Hilton Luxury) (Bangalore)","Hi Conrad Bengaluru (Hilton Luxury) Leadership! 👋 I am Ismail Kazia, Founder of GALICON. We deliver turnkey corporate event production across Bangalore (The Leela Palace, ITC Gardenia, BIEC) with curved 4K LED staging, concert sound & VIP protocol. Planning any tech summit or team conclave this quarter? Let's connect!"
"APX-0106","Embassy Office Parks REIT HQ","Unicorn Tech","Bangalore","India","+91 80 4722 2222","corporateevents@embassyofficeparks.com","96","Ready for Outreach","https://wa.me/918047222222?text=Hi%20Embassy%20Office%20Parks%20REIT%20HQ%20Leadership!%20%F0%9F%91%8B%20I%20am%20Ismail%20Kazia%2C%20Founder%20of%20GALICON.%20We%20deliver%20turnkey%20corporate%20event%20production%20across%20Bangalore%20(The%20Leela%20Palace%2C%20ITC%20Gardenia%2C%20BIEC)%20with%20curved%204K%20LED%20staging%2C%20concert%20sound%20%26%20VIP%20protocol.%20Planning%20any%20tech%20summit%20or%20team%20conclave%20this%20quarter%3F%20Let's%20connect!","Exclusive Corporate Summit & Staging Production for Embassy Office Parks REIT HQ (Bangalore)","Hi Embassy Office Parks REIT HQ Leadership! 👋 I am Ismail Kazia, Founder of GALICON. We deliver turnkey corporate event production across Bangalore (The Leela Palace, ITC Gardenia, BIEC) with curved 4K LED staging, concert sound & VIP protocol. Planning any tech summit or team conclave this quarter? Let's connect!"
"APX-0107","Omniyat Properties Dubai","Ultra-Luxury Real Estate","Dubai","UAE","+971 4 511 5000","leads@omniyat.com","98","Ready for Outreach","https://wa.me/97145115000?text=Hi%20Omniyat%20Properties%20Dubai%20Team!%20%F0%9F%91%8B%20We%20help%20luxury%20brands%20%26%20real%20estate%20developers%20in%20Dubai%20acquire%20high-net-worth%20buyers%20through%20hyper-targeted%20performance%20funnels%20(verified%204.8x%20ROAS).%20Are%20you%20looking%20to%20scale%20buyer%20acquisition%20this%20month%3F","High-Net-Worth Buyer Acquisition Funnel for Omniyat Properties Dubai (Dubai)","Hi Omniyat Properties Dubai Team! 👋 We help luxury brands & real estate developers in Dubai acquire high-net-worth buyers through hyper-targeted performance funnels (verified 4.8x ROAS). Are you looking to scale buyer acquisition this month?"
"APX-0108","Select Group UAE","Ultra-Luxury Real Estate","Dubai","UAE","+971 4 368 3333","marketing@select-group.ae","96","Ready for Outreach","https://wa.me/97143683333?text=Hi%20Select%20Group%20UAE%20Team!%20%F0%9F%91%8B%20We%20help%20luxury%20brands%20%26%20real%20estate%20developers%20in%20Dubai%20acquire%20high-net-worth%20buyers%20through%20hyper-targeted%20performance%20funnels%20(verified%204.8x%20ROAS).%20Are%20you%20looking%20to%20scale%20buyer%20acquisition%20this%20month%3F","High-Net-Worth Buyer Acquisition Funnel for Select Group UAE (Dubai)","Hi Select Group UAE Team! 👋 We help luxury brands & real estate developers in Dubai acquire high-net-worth buyers through hyper-targeted performance funnels (verified 4.8x ROAS). Are you looking to scale buyer acquisition this month?"
"APX-0109","Address Hotels + Resorts Group","Ultra-Luxury Real Estate","Dubai","UAE","+971 4 436 8888","events@addresshotels.com","97","Ready for Outreach","https://wa.me/97144368888?text=Hi%20Address%20Hotels%20%2B%20Resorts%20Group%20Team!%20%F0%9F%91%8B%20We%20help%20luxury%20brands%20%26%20real%20estate%20developers%20in%20Dubai%20acquire%20high-net-worth%20buyers%20through%20hyper-targeted%20performance%20funnels%20(verified%204.8x%20ROAS).%20Are%20you%20looking%20to%20scale%20buyer%20acquisition%20this%20month%3F","High-Net-Worth Buyer Acquisition Funnel for Address Hotels + Resorts Group (Dubai)","Hi Address Hotels + Resorts Group Team! 👋 We help luxury brands & real estate developers in Dubai acquire high-net-worth buyers through hyper-targeted performance funnels (verified 4.8x ROAS). Are you looking to scale buyer acquisition this month?"
"APX-0110","Al Habtoor Group PJSC","Ultra-Luxury Real Estate","Dubai","UAE","+971 4 394 1444","marketing@habtoor.com","95","Ready for Outreach","https://wa.me/97143941444?text=Hi%20Al%20Habtoor%20Group%20PJSC%20Team!%20%F0%9F%91%8B%20We%20help%20luxury%20brands%20%26%20real%20estate%20developers%20in%20Dubai%20acquire%20high-net-worth%20buyers%20through%20hyper-targeted%20performance%20funnels%20(verified%204.8x%20ROAS).%20Are%20you%20looking%20to%20scale%20buyer%20acquisition%20this%20month%3F","High-Net-Worth Buyer Acquisition Funnel for Al Habtoor Group PJSC (Dubai)","Hi Al Habtoor Group PJSC Team! 👋 We help luxury brands & real estate developers in Dubai acquire high-net-worth buyers through hyper-targeted performance funnels (verified 4.8x ROAS). Are you looking to scale buyer acquisition this month?"
